model,descriptor,scale,sim_target,sim_orig_target,delta_target,path,stem
LAION-CLAP,distorted,0.3,-0.10067856311798096,-0.061513274908065796,-0.03916528820991516,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_distorted_0.3.wav,guitar
LAION-CLAP,distorted,0.6,-0.11959828436374664,-0.061513274908065796,-0.05808500945568085,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_distorted_0.6.wav,guitar
LAION-CLAP,distorted,1.0,-0.01153589691966772,-0.061513274908065796,0.049977377988398075,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_distorted_1.0.wav,guitar
LAION-CLAP,echo,0.3,0.007571403868496418,-0.004595179110765457,0.012166582979261875,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_echo_0.3.wav,guitar
LAION-CLAP,echo,0.6,0.010131540708243847,-0.004595179110765457,0.014726719819009304,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_echo_0.6.wav,guitar
LAION-CLAP,echo,1.0,0.08008121699094772,-0.004595179110765457,0.08467639610171318,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_echo_1.0.wav,guitar
LAION-CLAP,hall,0.3,-0.09968144446611404,-0.1173550933599472,0.01767364889383316,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_hall_0.3.wav,guitar
LAION-CLAP,hall,0.6,-0.08526783436536789,-0.1173550933599472,0.032087258994579315,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_hall_0.6.wav,guitar
LAION-CLAP,hall,1.0,-0.020409217104315758,-0.1173550933599472,0.09694587625563145,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_hall_1.0.wav,guitar
LAION-CLAP,haunting,0.3,0.02367202192544937,-0.0011460920795798302,0.0248181140050292,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_haunting_0.3.wav,guitar
LAION-CLAP,haunting,0.6,0.04889814928174019,-0.0011460920795798302,0.05004424136132002,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_haunting_0.6.wav,guitar
LAION-CLAP,haunting,1.0,0.1179015263915062,-0.0011460920795798302,0.11904761847108603,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_haunting_1.0.wav,guitar
LAION-CLAP,hollow,0.3,-0.08680763095617294,-0.12781530618667603,0.04100767523050308,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_hollow_0.3.wav,guitar
LAION-CLAP,hollow,0.6,-0.045142751187086105,-0.12781530618667603,0.08267255499958992,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_hollow_0.6.wav,guitar
LAION-CLAP,hollow,1.0,0.08750097453594208,-0.12781530618667603,0.2153162807226181,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_hollow_1.0.wav,guitar
LAION-CLAP,loud,0.3,0.03998152166604996,-0.027578353881835938,0.0675598755478859,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_loud_0.3.wav,guitar
LAION-CLAP,loud,0.6,-0.012003646232187748,-0.027578353881835938,0.01557470764964819,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_loud_0.6.wav,guitar
LAION-CLAP,loud,1.0,0.00854618288576603,-0.027578353881835938,0.03612453676760197,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_loud_1.0.wav,guitar
LAION-CLAP,low,0.3,0.10198160260915756,0.042844001203775406,0.059137601405382156,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_low_0.3.wav,guitar
LAION-CLAP,low,0.6,0.12235888838768005,0.042844001203775406,0.07951488718390465,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_low_0.6.wav,guitar
LAION-CLAP,low,1.0,0.24386630952358246,0.042844001203775406,0.20102230831980705,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_low_1.0.wav,guitar
LAION-CLAP,muffled,0.3,-0.10426116734743118,-0.0769256129860878,-0.027335554361343384,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_muffled_0.3.wav,guitar
LAION-CLAP,muffled,0.6,-0.1203330010175705,-0.0769256129860878,-0.0434073880314827,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_muffled_0.6.wav,guitar
LAION-CLAP,muffled,1.0,-0.1082371175289154,-0.0769256129860878,-0.031311504542827606,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_muffled_1.0.wav,guitar
LAION-CLAP,sad,0.3,0.1696481555700302,0.14358440041542053,0.02606375515460968,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_sad_0.3.wav,guitar
LAION-CLAP,sad,0.6,0.1459108293056488,0.14358440041542053,0.0023264288902282715,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_sad_0.6.wav,guitar
LAION-CLAP,sad,1.0,0.19706404209136963,0.14358440041542053,0.0534796416759491,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_sad_1.0.wav,guitar
LAION-CLAP,soft,0.3,0.0413016639649868,0.027064159512519836,0.014237504452466965,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_soft_0.3.wav,guitar
LAION-CLAP,soft,0.6,0.06337562203407288,0.027064159512519836,0.03631146252155304,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_soft_0.6.wav,guitar
LAION-CLAP,soft,1.0,0.0994940921664238,0.027064159512519836,0.07242993265390396,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_soft_1.0.wav,guitar
LAION-CLAP,spacious,0.3,0.005201929248869419,-0.0014354889281094074,0.0066374181769788265,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_spacious_0.3.wav,guitar
LAION-CLAP,spacious,0.6,0.07643628120422363,-0.0014354889281094074,0.07787177013233304,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_spacious_0.6.wav,guitar
LAION-CLAP,spacious,1.0,0.2185124009847641,-0.0014354889281094074,0.2199478899128735,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_spacious_1.0.wav,guitar
LAION-CLAP,strong,0.3,0.05994415655732155,0.034300073981285095,0.025644082576036453,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_strong_0.3.wav,guitar
LAION-CLAP,strong,0.6,0.06295737624168396,0.034300073981285095,0.028657302260398865,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_strong_0.6.wav,guitar
LAION-CLAP,strong,1.0,0.08239319920539856,0.034300073981285095,0.048093125224113464,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_strong_1.0.wav,guitar
LAION-CLAP,tinny,0.3,-0.018195223063230515,-0.046829335391521454,0.02863411232829094,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_tinny_0.3.wav,guitar
LAION-CLAP,tinny,0.6,0.017177915200591087,-0.046829335391521454,0.06400725059211254,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_tinny_0.6.wav,guitar
LAION-CLAP,tinny,1.0,0.10632999986410141,-0.046829335391521454,0.15315933525562286,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_tinny_1.0.wav,guitar
LAION-CLAP,warm,0.3,0.09727154672145844,0.060443781316280365,0.03682776540517807,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_warm_0.3.wav,guitar
LAION-CLAP,warm,0.6,0.09604991227388382,0.060443781316280365,0.035606130957603455,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_warm_0.6.wav,guitar
LAION-CLAP,warm,1.0,0.04511019214987755,0.060443781316280365,-0.015333589166402817,//Users/lindseydeng/Desktop/timbre_semantics_experiment2/test_audio/reverb/guitar_reverb_warm_1.0.wav,guitar
